transaction_id,user_id,product_id,amount,date,zscore,amount_wins,year,month,day,payment_encoded,payment_type_Cash,payment_type_Credit Card,payment_type_Debit Card,payment_type_Net Banking,payment_type_UPI,payment_type_Wallet,spending_group,log_amount,amount_std,amount_minmax,name,age,gender,city,registration_date,product_name,category,price,stock,last_purchase,days_since_last_purchase,purchase_frequency,avg_monthly_spend,category_total_spend
T000317,U0084,P037,73.74,2024-10-02,0.13522955572419829,73.74,2024,10,2,5,False,False,False,False,False,True,Medium,4.314015424057338,0.4393206692691101,0.4628615557427688,Kiara Kapoor,27,Male,Hyderabad,2022-03-19,Product_037,Clothing,1750.62,496,2025-10-15,161,4,63.86,96.81
T000318,U0049,P049,30.37,2025-10-17,-0.8198175104932148,30.37,2025,10,17,2,False,False,True,False,False,False,Low,3.445852022202587,-0.9719327901408159,0.1583824768323505,Saanvi Chopra,34,Female,Kolkata,2024-03-14,Product_049,Home,1701.17,159,2025-10-17,159,5,35.75,30.37
T000319,U0132,P030,57.95,2024-09-23,-0.21248068581541318,57.95,2024,9,23,3,False,False,False,True,False,False,Medium,4.07668962698338,-0.07448362227072673,0.35200786295984277,Aarav Chopra,32,Female,Bhopal,2022-01-07,Product_030,Home,685.55,28,2025-08-27,210,6,47.52,57.95
T000320,U0128,P002,85.7,2025-03-16,0.398599694344449,85.7,2025,3,16,1,False,True,False,False,False,False,Medium,4.462453883786496,0.8284973207457698,0.5468267340634654,Arjun Reddy,27,Male,Nagpur,2023-12-12,Product_002,Grocery,605.91,150,2025-05-23,306,4,85.7,154.17000000000002
T000321,U0130,P030,20.05,2024-03-16,-1.0470733491688826,21.137,2024,3,16,2,False,False,True,False,False,False,Low,3.0469005601283903,-1.3077440813815453,0.08593091828138164,Anaya Kapoor,27,Female,Indore,2022-03-05,Product_030,Home,685.55,28,2025-10-23,153,5,20.05,53.18000000000001
T000322,U0150,P023,75.64,2023-04-14,0.17706929346487366,75.64,2023,4,14,1,False,True,False,False,False,False,Medium,4.339119133662605,0.5011463914936632,0.4762005054759899,Muhammad Gupta,34,Other,Kolkata,2022-04-15,Product_023,Books,1984.98,450,2025-08-02,235,9,75.64,139.48000000000002
T000323,U0073,P032,36.69,2025-08-21,-0.6806453302189689,36.69,2025,8,21,0,True,False,False,False,False,False,Low,3.629394807279044,-0.7662809141096716,0.20275203594495925,Aarohi Das,31,Other,Jaipur,2022-05-16,Product_032,Books,2913.02,176,2025-10-16,160,5,36.69,98.9
T000324,U0074,P035,76.89,2023-08-09,0.2045954367153179,76.89,2023,8,9,1,False,True,False,False,False,False,Medium,4.355297574931857,0.5418212087466586,0.48497613030047737,Diya Gupta,44,Male,Kanpur,2022-10-19,Product_035,Sports,2998.97,82,2025-02-16,402,6,76.89,76.89
T000325,U0111,P009,34.54,2025-01-19,-0.727990296609733,34.54,2025,1,19,4,False,False,False,False,True,False,Low,3.570658822726505,-0.8362415997848236,0.18765796124684075,Myra Roy,18,Other,Chennai,2023-06-08,Product_009,Clothing,1799.44,163,2025-04-27,332,3,34.54,85.03999999999999
T000326,U0196,P026,18.49,2023-04-03,-1.0814259759454372,21.137,2023,4,3,4,False,False,False,False,True,False,Low,2.9699015135194693,-1.3585062533132837,0.07497893850042121,Kabir Kulkarni,35,Other,Patna,2024-08-01,Product_026,Beauty,3490.97,332,2025-08-21,216,6,18.49,94.92999999999999
T000327,U0103,P004,20.56,2024-02-03,-1.0358426827227014,21.137,2024,2,3,0,True,False,False,False,False,False,Low,3.070839746040796,-1.2911487559423236,0.08951137320977252,Muhammad Mehta,29,Female,Bengaluru,2024-08-29,Product_004,Toys,2600.12,229,2025-03-02,388,4,20.56,20.56
T000328,U0093,P036,56.2,2023-05-31,-0.2510172863660351,56.2,2023,5,31,4,False,False,False,False,True,False,Medium,4.046553898385752,-0.1314283664249202,0.33972198820556027,Meera Ghosh,26,Male,Thane,2022-12-25,Product_036,Sports,1650.69,388,2024-07-15,618,3,56.2,56.2
T000329,U0099,P033,63.81,2024-07-26,-0.08343812625733059,63.81,2024,7,26,3,False,False,False,True,False,False,Medium,4.171459912439625,0.1161999210113154,0.39314799213704016,Vihaan Kulkarni,32,Female,Kanpur,2024-01-17,Product_033,Clothing,3874.48,45,2025-08-26,211,5,63.81,110.1
T000330,U0160,P044,31.73,2023-09-01,-0.7898690666367315,31.73,2023,9,1,0,True,False,False,False,False,False,Low,3.4882920885130893,-0.927678588969557,0.16793035664139289,Myra Chopra,37,Other,Nagpur,2022-12-11,Product_044,Beauty,1655.45,268,2025-06-24,274,3,31.73,31.73
T000331,U0033,P007,80.09,2025-02-03,0.27506236343645524,80.09,2025,2,3,3,False,False,False,True,False,False,Medium,4.395559648956466,0.6459487409143267,0.5074417298511654,Ishaan Amin,31,Male,Visakhapatnam,2024-07-23,Product_007,Books,2084.59,134,2025-02-03,415,7,80.09,134.43
T000332,U0087,P036,20.15,2023-10-23,-1.044871257708847,21.137,2023,10,23,4,False,False,False,False,True,False,Low,3.0516399054922867,-1.304490096001306,0.08663296826734063,Kabir Mehta,39,Male,Kanpur,2022-08-04,Product_036,Sports,1650.69,388,2025-10-15,161,4,27.04,54.08
T000333,U0051,P039,52.48,2025-04-02,-0.3329350886793573,52.48,2025,4,2,0,True,False,False,False,False,False,Medium,3.9793077522337423,-0.25247662256983455,0.3136057287278854,Kiara Mehta,34,Female,Indore,2023-04-24,Product_039,Grocery,4167.72,453,2025-04-02,357,3,52.48,144.5
T000334,U0129,P003,26.4,2023-03-21,-0.9072405414566259,26.4,2023,3,21,1,False,True,False,False,False,False,Low,3.3105430133940246,-1.1011160097363293,0.13051109238977812,Arjun Das,32,Male,Indore,2023-02-22,Product_003,Beauty,3027.98,127,2025-03-01,389,7,36.71,26.4
T000335,U0036,P046,36.93,2025-08-28,-0.6753603107148836,36.93,2025,8,28,4,False,False,False,False,True,False,Low,3.6357423557008075,-0.7584713491970965,0.20443695591126088,Ira Sharma,22,Other,Lucknow,2023-05-16,Product_046,Toys,4970.99,267,2025-08-28,209,5,36.93,36.93
T000336,U0133,P030,56.17,2023-10-14,-0.2516779138040458,56.17,2023,10,14,2,False,False,True,False,False,False,Medium,4.04602928527588,-0.13240456203899212,0.33951137320977254,Diya Singh,23,Female,Indore,2023-07-06,Product_030,Home,685.55,28,2024-10-27,514,4,52.95,158.92000000000002
T000337,U0084,P040,32.58,2023-11-29,-0.7711512892264296,32.58,2023,11,29,4,False,False,False,False,True,False,Low,3.5139306516493947,-0.9000197132375203,0.17389778152204435,Kiara Kapoor,27,Male,Hyderabad,2022-03-19,Product_040,Grocery,4011.76,36,2025-10-15,161,4,32.58,32.58
T000338,U0101,P040,43.35,2024-09-04,-0.5339860389806019,43.35,2024,9,4,5,False,False,False,False,False,True,Low,3.7921127087555884,-0.5495654877857123,0.2495085650098287,Aadhya Chopra,20,Male,Jaipur,2022-02-15,Product_040,Grocery,4011.76,36,2024-09-04,567,2,43.35,43.35
T000339,U0152,P022,99.86,2025-09-30,0.7104158450854813,99.86,2025,9,30,0,True,False,False,False,False,False,Medium,4.6137334166485795,1.2892616505877008,0.6462370120752597,Vivaan Mehta,34,Other,Indore,2023-11-09,Product_022,Electronics,3207.91,466,2025-09-30,176,4,99.86,179.73000000000002
T000340,U0182,P037,38.62,2025-08-30,-0.6381449650402831,38.62,2025,8,30,4,False,False,False,False,True,False,Low,3.6793340412704048,-0.7034789962710468,0.21630160067396795,Vivaan Reddy,25,Male,Patna,2024-08-29,Product_037,Clothing,1750.62,496,2025-10-28,148,11,56.4225,236.67
T000341,U0005,P024,90.14,2023-08-13,0.4963725551700269,90.14,2023,8,13,4,False,False,False,False,True,False,Medium,4.512396785835737,0.9729742716284092,0.5779977534400449,Sara Sharma,30,Other,Chennai,2024-01-04,Product_024,Home,2509.0,267,2025-06-22,276,6,90.14,128.25
T000342,U0107,P038,27.72,2023-02-24,-0.8781729341841568,27.72,2023,2,24,4,False,False,False,False,True,False,Low,3.3575937441800234,-1.0581634027171662,0.13977815220443693,Kiara Bose,47,Other,Pune,2023-09-23,Product_038,Home,393.65,58,2025-09-29,177,7,27.72,75.91
T000343,U0153,P031,75.03,2024-04-11,0.16363653555865687,75.03,2024,4,11,4,False,False,False,False,True,False,Medium,4.331127999240345,0.4812970806742015,0.47191800056163996,Diya Gupta,26,Other,Lucknow,2022-01-13,Product_031,Grocery,3035.94,111,2025-07-26,242,5,62.83,160.31
T000344,U0185,P004,129.66,2025-09-10,1.3666391001760718,124.071,2025,9,10,0,True,False,False,False,False,False,High,4.872598529412604,2.2589492938991094,0.8554479078910419,Ira Bose,30,Female,Thane,2022-11-01,Product_004,Toys,2600.12,229,2025-09-10,196,4,129.66,129.66
T000345,U0044,P034,12.39,2025-02-17,-1.2157535550076048,21.137,2025,2,17,5,False,False,False,False,False,True,Low,2.5945081597030812,-1.556999361507901,0.03215388935692221,Aditya Nair,29,Male,Patna,2023-07-22,Product_034,Books,474.01,362,2025-09-27,179,7,12.39,12.39
T000346,U0038,P044,33.85,2023-03-06,-0.7431847276839781,33.85,2023,3,6,2,False,False,True,False,False,False,Low,3.551053137206533,-0.8586940989084769,0.18281381634372368,Vivaan Ghosh,18,Other,Bengaluru,2022-03-29,Product_044,Beauty,1655.45,268,2025-04-23,336,4,33.85,33.85
T000347,U0147,P045,77.19,2024-01-26,0.21120171109542446,77.19,2024,1,26,1,False,True,False,False,False,False,Medium,4.359141762136423,0.5515831648873774,0.48708228025835437,Ishaan Mehta,22,Male,Ghaziabad,2023-09-14,Product_045,Grocery,992.11,139,2025-10-25,151,12,69.515,77.19
T000348,U0005,P029,48.34,2025-05-07,-0.4241016751248285,48.34,2025,5,7,4,False,False,False,False,True,False,Low,3.8987351111012107,-0.3871916173117549,0.2845408593091828,Sara Sharma,30,Other,Chennai,2024-01-04,Product_029,Clothing,128.31,289,2025-06-22,276,6,48.34,48.34
T000349,U0039,P027,68.22,2024-02-22,0.01367410713023661,68.22,2024,2,22,5,False,False,False,False,False,True,Medium,4.237289838207198,0.25970067627988286,0.42410839651783205,Meera Gupta,21,Other,Ahmedabad,2022-05-12,Product_027,Toys,2241.45,134,2025-09-18,188,6,68.22,135.24
T000350,U0106,P033,38.0,2025-08-23,-0.6517979320925034,38.0,2025,8,23,0,True,False,False,False,False,False,Low,3.6635616461296463,-0.7236537056285325,0.21194889076102216,Aadhya Singh,35,Other,Ahmedabad,2022-07-16,Product_033,Clothing,3874.48,45,2025-08-25,212,5,41.11,38.0
T000351,U0189,P047,57.51,2023-10-10,-0.22216988823956965,57.51,2023,10,10,1,False,True,False,False,False,False,Medium,4.069197679800145,-0.08880115794378124,0.3489188430216231,Sai Iyer,25,Other,Bengaluru,2022-06-10,Product_047,Electronics,1846.57,300,2024-09-01,570,3,57.51,138.09
T000352,U0133,P014,49.73,2024-10-27,-0.39349260383033463,49.73,2024,10,27,0,True,False,False,False,False,False,Low,3.9265174515785985,-0.34196122052642425,0.29429935411401287,Diya Singh,23,Female,Indore,2023-07-06,Product_014,Beauty,3844.95,467,2024-10-27,514,4,52.95,49.73
T000353,U0170,P031,110.02,2025-02-10,0.934148337425092,110.02,2025,2,10,0,True,False,False,False,False,False,High,4.709710365262016,1.6198665652200468,0.7175652906486941,Diya Roy,25,Female,Surat,2022-09-15,Product_031,Grocery,3035.94,111,2025-06-24,274,5,75.1,110.02
T000354,U0081,P012,63.6,2024-12-02,-0.08806251832340524,63.6,2024,12,2,3,False,False,False,True,False,False,Medium,4.168214410788556,0.10936655171281216,0.39167368716652623,Vivaan Gupta,30,Other,Indore,2024-04-29,Product_012,Sports,4263.31,176,2025-04-08,351,6,63.91,63.6
T000355,U0140,P023,66.86,2024-06-25,-0.016274336726246712,66.86,2024,6,25,5,False,False,False,False,False,True,Medium,4.2174467593560845,0.21544647510862394,0.41456051670878963,Ishaan Bose,22,Female,Chennai,2023-04-11,Product_023,Books,1984.98,450,2024-06-25,638,4,52.195,66.86
T000356,U0157,P031,42.64,2024-05-19,-0.5496208883468543,42.64,2024,5,19,2,False,False,True,False,False,False,Low,3.77597416096487,-0.5726687839854138,0.2445240101095198,Aarohi Joshi,46,Female,Indore,2024-04-25,Product_031,Grocery,3035.94,111,2025-06-20,278,5,34.31,42.64
T000357,U0072,P036,40.75,2024-04-05,-0.591240416941526,40.75,2024,4,5,4,False,False,False,False,True,False,Low,3.7316994512968646,-0.6341691076719427,0.2312552653748947,Myra Kulkarni,44,Other,Hyderabad,2022-03-17,Product_036,Sports,1650.69,388,2025-05-08,321,4,40.75,40.75
T000358,U0077,P050,42.12,2024-02-29,-0.5610717639390391,42.12,2024,2,29,4,False,False,False,False,True,False,Low,3.7639869266007415,-0.5895895079626599,0.24087335018253297,Vihaan Reddy,32,Female,Hyderabad,2024-06-30,Product_050,Toys,2833.37,45,2025-09-13,193,6,42.12,42.12
T000359,U0177,P046,69.18,2024-10-11,0.03481418514657796,69.18,2024,10,11,3,False,False,False,True,False,False,Medium,4.2510633701550695,0.29093893593018355,0.4308480763830385,Ishaan Verma,32,Male,Vadodara,2022-10-27,Product_046,Toys,4970.99,267,2025-10-22,154,4,47.475,69.18
T000360,U0123,P023,42.41,2024-07-14,-0.5546856987049361,42.41,2024,7,14,0,True,False,False,False,False,False,Low,3.770689829311502,-0.580152950359965,0.24290929514181406,Aarohi Roy,43,Male,Bhopal,2023-04-06,Product_023,Books,1984.98,450,2025-03-26,364,7,42.41,106.53
T000361,U0074,P008,64.97,2025-02-16,-0.05789386532091841,64.97,2025,2,16,0,True,False,False,False,False,False,Medium,4.1892000932347795,0.15394615142209497,0.40129177197416455,Diya Gupta,44,Male,Kanpur,2022-10-19,Product_008,Books,4534.16,161,2025-02-16,402,6,64.97,133.3
T000363,U0011,P019,92.08,2023-06-11,0.5390931294947162,92.08,2023,6,11,5,False,False,False,False,False,True,Medium,4.533459338434091,1.036101588005058,0.5916175231676495,Myra Kapoor,28,Male,Nagpur,2022-03-22,Product_019,Home,523.79,441,2025-06-10,288,4,64.58666666666666,153.57
T000364,U0089,P029,44.9,2024-06-09,-0.4998536213500511,44.9,2024,6,9,5,False,False,False,False,False,True,Low,3.8264651170664994,-0.4991287143919982,0.26039033979219317,Kiara Kulkarni,27,Other,Ahmedabad,2024-08-05,Product_029,Clothing,128.31,289,2025-02-11,407,7,62.974999999999994,128.41
T000365,U0192,P031,112.25,2024-02-18,0.9832549769838845,112.25,2024,2,18,2,False,False,True,False,False,False,High,4.7295977643631435,1.6924304391993907,0.7332210053355799,Kabir Roy,38,Male,Kolkata,2024-08-04,Product_031,Grocery,3035.94,111,2024-05-11,683,3,112.25,112.25
T000366,U0138,P018,42.74,2024-07-10,-0.5474187968868187,42.74,2024,7,10,0,True,False,False,False,False,False,Low,3.778263015248622,-0.5694147986051741,0.2452260600954788,Aadhya Chopra,29,Other,Mumbai,2022-03-27,Product_018,Electronics,2390.82,158,2025-07-25,243,4,31.445,42.74
T000367,U0036,P007,16.07,2024-05-05,-1.134716589278297,21.137,2024,5,5,0,True,False,False,False,False,False,Low,2.837322536806349,-1.4372526995150827,0.05798932884021342,Ira Sharma,22,Other,Lucknow,2023-05-16,Product_007,Books,2084.59,134,2025-08-28,209,5,52.965,16.07
T000368,U0063,P004,29.82,2024-04-07,-0.8319290135234104,29.82,2024,4,7,5,False,False,False,False,False,True,Low,3.42816382989197,-0.9898297097321339,0.15452120190957594,Anaya Verma,23,Male,Patna,2023-05-04,Product_004,Toys,2600.12,229,2025-04-03,356,2,43.135000000000005,29.82
T000369,U0164,P015,17.77,2023-07-25,-1.097281034457693,21.137,2023,7,25,1,False,True,False,False,False,False,Low,2.9322598505984176,-1.3819349480510088,0.06992417860151642,Muhammad Gupta,25,Male,Indore,2023-05-16,Product_015,Books,2286.25,251,2024-10-11,530,6,17.77,98.06
T000370,U0106,P022,44.22,2025-08-25,-0.5148278432782928,44.22,2025,8,25,5,False,False,False,False,False,True,Low,3.811539466849824,-0.5212558149776276,0.255616399887672,Aadhya Singh,35,Other,Ahmedabad,2022-07-16,Product_022,Electronics,3207.91,466,2025-08-25,212,5,41.11,44.22
T000371,U0026,P044,55.2,2023-01-11,-0.27303820096639053,55.2,2023,1,11,2,False,False,True,False,False,False,Medium,4.028916756899646,-0.16396822022731647,0.33270148834597024,Ira Joshi,32,Male,Delhi,2024-05-31,Product_044,Beauty,1655.45,268,2024-03-16,739,5,41.225,55.2
T000372,U0141,P011,149.29,2025-09-01,1.798909653781048,124.071,2025,9,1,3,False,False,False,True,False,False,High,5.012566760946003,2.897706624040148,0.9932603201347936,Anaya Nair,33,Female,Jaipur,2024-02-10,Product_011,Electronics,1410.29,28,2025-09-15,191,9,89.925,168.29999999999998
T000373,U0123,P042,66.43,2024-08-11,-0.025743330004399368,66.43,2024,8,11,2,False,False,True,False,False,False,Medium,4.2110900227464905,0.20145433797359377,0.411541701769166,Aarohi Roy,43,Male,Bhopal,2023-04-06,Product_042,Home,4406.39,59,2025-03-26,364,7,78.01,66.43
T000374,U0083,P019,47.87,2023-05-02,-0.43445150498699564,47.87,2023,5,2,5,False,False,False,False,False,True,Low,3.8891637112820634,-0.4024853485988813,0.28124122437517546,Arjun Khan,43,Male,Thane,2023-07-19,Product_019,Home,523.79,441,2025-10-23,153,8,47.87,140.98
T000375,U0197,P006,89.81,2024-04-20,0.4891056533519096,89.81,2024,4,20,5,False,False,False,False,False,True,Medium,4.508769411701737,0.9622361198736185,0.5756809884863803,Kabir Roy,24,Male,Thane,2023-12-07,Product_006,Clothing,3250.7,481,2025-10-26,150,4,81.13,171.97
T000376,U0137,P048,14.49,2023-03-18,-1.1695096343468585,21.137,2023,3,18,5,False,False,False,False,False,True,Low,2.740194654428777,-1.4886656685228687,0.046896939062061216,Myra Reddy,25,Other,Vadodara,2022-01-28,Product_048,Clothing,3666.72,295,2024-09-23,548,4,14.49,14.49
T000377,U0045,P027,62.89,2023-03-16,-0.1036973676896576,62.89,2023,3,16,2,False,False,True,False,False,False,Medium,4.157162854614252,0.08626325551311077,0.3866891322662174,Sai Chopra,20,Male,Mumbai,2022-03-14,Product_027,Toys,2241.45,134,2025-04-10,349,8,62.89,184.1
T000378,U0102,P032,86.71,2024-08-15,0.4208408180908077,86.71,2024,8,15,2,False,False,True,False,False,False,Medium,4.47403591796329,0.8613625730861897,0.5539174389216511,Kiara Sharma,28,Other,Vadodara,2023-12-05,Product_032,Books,2913.02,176,2025-02-17,401,6,86.71,114.82
T000379,U0010,P001,22.48,2023-08-08,-0.9935625266900189,22.48,2023,8,8,4,False,False,False,False,True,False,Low,3.1561489949598958,-1.2286722366417226,0.10299073294018535,Diya Kulkarni,36,Female,Delhi,2024-01-18,Product_001,Grocery,264.89,371,2025-04-05,354,4,22.48,22.48
T000380,U0086,P019,108.45,2025-10-08,0.8995755015025342,108.45,2025,10,8,3,False,False,False,True,False,False,High,4.695467823968872,1.568778994750285,0.7065431058691379,Aarohi Reddy,27,Female,Ahmedabad,2022-02-12,Product_019,Home,523.79,441,2025-10-08,168,4,74.825,108.45
T000381,U0035,P033,66.89,2024-07-12,-0.015613709288236024,66.89,2024,7,12,3,False,False,False,True,False,False,Medium,4.217888748313555,0.21642267072269586,0.41477113170457736,Muhammad Reddy,38,Female,Pune,2023-07-07,Product_033,Clothing,3874.48,45,2025-07-26,242,5,48.975,66.89
T000382,U0050,P008,42.56,2023-11-29,-0.5513825615148826,42.56,2023,11,29,4,False,False,False,False,True,False,Low,3.77413929806476,-0.5752719722896054,0.24396237012075261,Meera Mukherjee,18,Male,Hyderabad,2022-04-10,Product_008,Books,4534.16,161,2023-11-29,847,1,42.56,42.56
T000383,U0188,P030,79.81,2024-06-10,0.2688965073483557,79.81,2024,6,10,5,False,False,False,False,False,True,Medium,4.392100720245356,0.6368375818496558,0.5054759898904803,Muhammad Das,31,Female,Bengaluru,2022-06-10,Product_030,Home,685.55,28,2025-03-04,386,8,79.81,142.34
T000385,U0076,P037,60.89,2024-01-31,-0.14773919689036838,60.89,2024,1,31,5,False,False,False,False,False,True,Medium,4.12535861575127,0.021183547908318237,0.3726481325470373,Ira Sharma,38,Other,Vadodara,2022-11-03,Product_037,Clothing,1750.62,496,2025-10-13,163,6,60.89,60.89
T000386,U0045,P040,63.37,2025-04-10,-0.09312732868148707,63.37,2025,4,10,5,False,False,False,False,False,True,Medium,4.164647686064525,0.10188238533826088,0.3900589721988205,Sai Chopra,20,Male,Mumbai,2022-03-14,Product_040,Grocery,4011.76,36,2025-04-10,349,8,52.114999999999995,63.37
T000387,U0110,P033,41.45,2023-06-27,-0.5758257767212771,41.45,2023,6,27,4,False,False,False,False,True,False,Low,3.7483269127573564,-0.6113912100102652,0.2361696152766077,Saanvi Kulkarni,31,Other,Lucknow,2023-04-22,Product_033,Clothing,3874.48,45,2025-09-10,196,5,41.45,103.32
T000388,U0103,P043,32.79,2024-01-14,-0.7665268971603549,32.79,2024,1,14,1,False,True,False,False,False,False,Low,3.5201649007261984,-0.8931863439390171,0.17537208649255825,Muhammad Mehta,29,Female,Bengaluru,2024-08-29,Product_043,Home,3416.65,309,2025-03-02,388,4,32.79,32.79
T000389,U0036,P031,89.86,2024-05-23,0.4902066990819273,89.86,2024,5,23,4,False,False,False,False,True,False,Medium,4.509319860331257,0.9638631125637381,0.5760320134793597,Ira Sharma,22,Other,Lucknow,2023-05-16,Product_031,Grocery,3035.94,111,2025-08-28,209,5,52.965,89.86
T000390,U0002,P017,32.67,2024-04-27,-0.7691694069123975,32.67,2024,4,27,3,False,False,False,True,False,False,Low,3.516607233172983,-0.8970911263953045,0.17452962650940748,Sai Reddy,30,Other,Hyderabad,2023-11-24,Product_017,Beauty,3697.53,235,2024-04-27,697,6,68.105,187.02
